LSCO_30_LH_grazout		
	-16.1084	3.50726526
	-16.0776	5.2473677
	-16.0468	5.6749809
	-16.016	4.75360249
	-15.9852	4.20772951
	-15.9544	3.41963119
	-15.9236	3.31355963
	-15.8928	4.54698138
	-15.862	4.6972364
	-15.8312	4.0227124
	-15.8004	4.519167899999999
	-15.7696	4.5464734
	-15.7388	3.412997789999999
	-15.708	3.05246261
	-15.6772	3.7090804
	-15.6464	4.0845666
	-15.6156	4.023278200000001
	-15.5848	4.862983900000001
	-15.554	6.1729784
	-15.5232	6.945718199999999
	-15.4924	6.326958099999999
	-15.4616	4.7096541
	-15.4308	3.67928474
	-15.4	3.12272439
	-15.3692	3.566858369999999
	-15.3384	3.573170500000001
	-15.3076	4.520877199999999
	-15.2768	5.367168829999999
	-15.246	6.454161190000001
	-15.2152	5.789090280000001
	-15.1844	3.905931100000001
	-15.1536	4.401459899999999
	-15.1228	4.854385309999999
	-15.092	5.373114790000001
	-15.0612	5.4171576
	-15.0304	4.817454999999999
	-14.9996	3.758841600000002
	-14.9688	4.4245909
	-14.938	4.638259699999998
	-14.9072	4.384138689999999
	-14.8764	3.771933070000002
	-14.8456	3.900150840000001
	-14.8148	4.671700599999999
	-14.784	4.005317900000001
	-14.7532	3.314688600000001
	-14.7224	3.21930976
	-14.6916	3.33117694
	-14.6608	4.675650200000001
	-14.63	6.127767299999999
	-14.5992	5.20107979
	-14.5684	4.08982779
	-14.5376	3.99470622
	-14.5068	4.6034697
	-14.476	5.090428500000002
	-14.4452	4.848382500000001
	-14.4144	4.48692884
	-14.3836	4.528455060000001
	-14.3528	5.1127291
	-14.322	5.452000899999999
	-14.2912	4.7037689
	-14.2604	4.750707300000001
	-14.2296	5.067959699999999
	-14.1988	3.9817709
	-14.168	3.3546569
	-14.1372	4.162278299999998
	-14.1064	4.646900599999999
	-14.0756	5.186944700000004
	-14.0448	4.2727408
	-14.014	4.133871660000004
	-13.9832	4.068119339999999
	-13.9524	4.505614099999993
	-13.9216	4.543833899999996
	-13.8908	4.853273700000002
	-13.86	5.278529400000004
	-13.8292	5.164873899999995
	-13.7984	5.86730309999999
	-13.7676	7.222500300000009
	-13.7368	5.290410000000004
	-13.706	5.169879600000005
	-13.6752	3.921005099999994
	-13.6444	4.298497899999999
	-13.6136	4.167436500000003
	-13.5828	3.619793119999999
	-13.552	3.459276380000001
	-13.5212	4.385793000000002
	-13.4904	5.147333499999998
	-13.4596	4.739470700000001
	-13.4288	4.29979895
	-13.398	3.30610298
	-13.3672	2.858205819999998
	-13.3364	3.62455375
	-13.3056	3.828704280000002
	-13.2748	3.67368892
	-13.244	4.121771699999995
	-13.2132	4.732965299999998
	-13.1824	5.296761999999999
	-13.1516	5.542735100000005
	-13.1208	4.039220199999999
	-13.09	3.392531310000003
	-13.0592	3.192081189999997
	-13.0284	4.078265999999989
	-12.9976	6.620381400000011
	-12.9668	5.356496600000003
	-12.936	4.7071192
	-12.9052	4.142067399999997
	-12.8744	3.760729880000002
